timestamp,mode,RF_amplitude,U2,scan_type,setpoint_idx,rep,min_scan,max_scan,n_peaks,r2,aicc,c0,amp1,mu1,sigma1,amp2,mu2,sigma2,amp3,mu3,sigma3,amp4,mu4,sigma4,amp5,mu5,sigma5,amp6,mu6,sigma6,amp7,mu7,sigma7,amp8,mu8,sigma8
20260309_210015,trapped,1.2,-0.3,DC,17,0,20.0,140.0,8,0.9085956412554832,-2592.2523469679936,0.105599155289037,-0.0126867614930629,113.00715908358264,20.757594363495297,-0.0522121728460126,59.88361862942288,0.5000000000000001,-0.0505203240416346,71.09846647355545,0.5000000000000001,-0.0253922251261695,47.17626192041622,1.1291547046469916,-0.0342182131351824,58.63498323219303,2.1141475966653616,-0.072450656146441,107.8858766601398,0.5000000000000001,-0.0104743722017881,53.12401312532839,12.79601173277246,-0.0144144485668571,119.374717415059,0.5000000000000001
20260309_220220,lost,1.2,-0.3,DC,17,1,20.0,140.0,8,0.9236628002640292,-2600.8944566330283,-2.53152673957248,0.04897150215543,60.00999079018764,0.5644991258245009,0.0702519104956355,108.00940870423078,0.6107810514011995,0.0241525115862577,47.09551744469292,1.270610773632625,0.1497659225771694,30.195713781099293,26.680783054512727,0.0399880949224236,58.60652750345095,2.2157780874285646,2.59990130627682,118.1613056350296,232.1105040880775,0.034776124041359,70.99916993472361,0.5000000000000001,0.2110171729193137,0.0126187865510627,15.794800054805464
20260309_220220,trapped,1.2,-0.3,DC,17,1,20.0,140.0,8,0.9065546363707716,-2596.4338374765302,0.110181558238405,-0.0528212371563482,59.97514954712043,0.5146396144639162,-0.0612319172506952,108.02189084747796,0.5438731151554631,-0.0536100296005209,70.99426336985474,0.5000000000000001,-0.0134296278514005,51.89107541786131,13.474818023322907,-0.0228753686988776,47.17565867578209,1.0962911600003598,-0.0139888316132292,113.7849111852316,16.63229290856572,-0.0323098669212266,58.71454451475166,2.092686897042429,-0.0062850417199579,81.9591382681659,2.469021691389482
20260310_112842,lost,1.2,-0.36,DC,20,0,20.0,140.0,8,0.918792736792899,-2603.2834355224213,0.0684555960747553,0.030076396455648,51.48584253499818,1.0898160869622189,0.0342658884706364,108.28124364176804,1.1536305987868116,86833820.67915563,-2607.161002447816,394.1346420740113,0.0206499695358848,46.63852212562628,7.335433059582233,0.0162892323051233,122.690285891445,3.662243099398277,0.0196700432310215,106.6948047217858,4.789824806243192,0.022459775914036,71.78429280960277,0.5848694210795452,0.0506473477176254,54.55439573728887,0.9093041960528568
20260310_112842,trapped,1.2,-0.36,DC,20,0,20.0,140.0,8,0.9284192057012692,-2673.2482788538746,0.0898793230916668,-0.0131036961105261,45.56090392818621,8.720539732171005,-0.0436569659130778,107.80251888484293,0.554918716276765,-0.0298069617167216,72.15389872676212,0.7761648731406454,-0.0379995344018397,52.61100752821461,2.2154206212636094,-0.0440400799496833,54.80699598561901,0.5000000000000001,-0.0168719581540785,105.29159616835706,3.832044905492854,-0.0284219818631804,109.5445547990436,0.608808645692992,-0.0127810975780748,123.0888001777958,3.735040002961321
20260310_122953,lost,1.2,-0.275,DC,15,0,20.0,140.0,8,0.9531055568690812,-2761.674415437516,0.0632967735204601,0.0067775377494763,106.43531429211176,1.730054425939433,0.0327980239289671,117.8143800199129,18.761181253086868,0.0556119848807397,107.4858174830768,0.5000000000000001,0.0328398342664829,60.98104914966098,1.8744875181490803,0.0167333231042847,70.87643273713898,0.7221150546462191,0.0216739032572058,44.57964814028389,0.8750195295873578,0.0133477141402411,84.22839779465836,8.50785723134406,0.0227060650069506,56.85266424999781,10.142828396818466
20260310_122953,trapped,1.2,-0.275,DC,15,0,20.0,140.0,7,0.9080746269177966,-2735.7172862812145,0.1108904569063789,-0.0309947893409884,70.75891143553535,0.5000000000000001,-0.0268940495034806,61.09449128068536,1.501964725715876,-0.0178393050877521,117.01697482323006,19.96773310856622,-0.0222125054373463,44.48273101581053,1.408391201605618,-0.061469544803488,107.39378004862682,0.5000000000000001,-0.013170070097641,59.225904196160094,3.9138679399104968,-0.0109475953047193,57.972369403360034,23.436732942168117,,,
20260310_132844,lost,1.2,-0.4,DC,22,2,20.0,140.0,7,0.9197313658511016,-2533.4050838414223,-5.119109349421628,0.0516956242647841,48.59664730160132,4.552742716411822,0.0108419720973234,107.58236639386304,4.184524245389516,0.0355898894107287,72.02542104200019,0.677138484770562,0.0400412925167773,106.81780888711818,0.5000000000000001,0.0337761459015159,54.62209052701653,0.8921428473076262,0.0201663532010439,121.15947474868727,1.8858886734315667,5.209627852576915,49.19082130763301,1212.2368249418414,,,
20260310_132844,trapped,1.2,-0.4,DC,22,2,20.0,140.0,8,0.9384544450996798,-2641.845910205103,0.0810441431060299,-0.0378931619948683,54.60089834561129,1.0000602168943522,-0.0468654252306603,72.00895382803647,0.7960532026448082,-0.0555396901779768,106.83372611680385,0.5000000000000001,-0.0068387993277908,102.98857223322877,25.324582655308568,-0.0224346401661499,49.79180810020131,1.0778242180162378,-0.019871742227253,121.16615003934628,1.7952870745751994,-0.0317886714947699,109.69327576227845,0.5000000000000001,-0.0386238447784347,48.422349760645965,5.892996305071009
20260310_142535,lost,1.2,-0.25,DC,10,0,20.0,140.0,7,0.8864607508741185,-2701.3211402116945,0.0654734314250784,0.0172639123860988,60.93883081567196,13.762354941860137,0.0290791508498076,62.85991408405408,1.5623815275353783,0.0135471321798697,112.8018881216328,0.6287885290738198,0.0115299130267976,41.75464297029757,0.7302460626216748,0.047005496445802,107.09196774496728,0.6767351095772435,0.0128897467743904,107.11955557643518,13.647693245772931,0.00862075738175,127.0251112085972,1.809483989183186,,,
