RF_amplitude,U2,loading_signal,lost_signal,model_Ex,model_Ey,model_Ez,model_mean,obs_Ex,obs_Ey,obs_Ez,obs_value,ratio_lost,ratio_signal,timestamp,trapped_signal
2.5,-0.13999999999999999,5773.0,48.0,-0.04969452431408311,0.06462888943987277,0.020307992681813408,2.0182850134625285,-0.05001437897451827,0.06532889929238406,0.026558528597606074,0.22289943404440574,0.017112299465240642,0.22289943404440574,20260220_064848,512.0
2.5,-0.13999999999999999,5965.0,34.0,-0.04723723567908472,0.07039911918207598,0.030450061487623636,2.08322794062529,-0.038098085329611564,0.051432282120667416,0.021618356790915227,0.16462028194633924,0.01507760532150776,0.16462028194633924,20260220_065054,362.0
2.5,-0.13999999999999999,5571.0,72.0,-0.04573376494163961,0.058341319795491564,0.020368376864108667,1.9127444333606916,-0.153379014022463,0.056455665566258195,0.16441909940330227,0.19724924521972492,0.018223234624145785,0.19724924521972492,20260220_065256,672.0
2.5,-0.13999999999999999,5783.0,54.0,-0.1411012846314698,0.03782763199134298,0.13729336569833175,2.0521202240938714,-0.15913450027009934,0.04048198113913115,0.1738857302526899,0.20718314039774413,0.017159199237368923,0.20718314039774413,20260220_065535,716.0
2.5,-0.13999999999999999,5839.0,40.0,-0.043635298192086946,-0.04829444540813785,0.008988541181002965,2.130281153210587,-0.06736777755167811,-0.05955770072379879,0.0017862845114678533,0.15842534805568892,0.018042399639152006,0.15842534805568892,20260220_065716,330.0
2.5,-0.13999999999999999,6169.0,60.0,-0.12204424267456593,-0.01159013716902313,0.15885167508956485,2.0082211932325595,-0.1184769864616744,-0.022361234604821145,0.14986870179761844,0.17033137194177764,0.01401541695865452,0.17033137194177764,20260220_065846,574.0
2.5,-0.16,5509.0,50.0,-0.1544678721414165,0.030702282146727156,0.16811622704395837,1.934383181165587,-0.15856068298444118,0.005586153657345272,0.17822092471877757,0.1648191365227538,0.015982564475118054,0.1648191365227538,20260220_070020,568.0
2.5,-0.16,5391.0,34.0,-0.11495988117210948,0.06947779825069283,0.016316028534606425,2.086059893610061,-0.09415194337452776,0.06988245236932095,0.011025731228146804,0.2433915211970075,0.015969938938468764,0.2433915211970075,20260220_070319,488.0
2.5,-0.16,5665.0,26.0,-0.07601159629940046,-0.04773872816789426,-0.006243920610017967,1.9540929718806936,-0.08636509978447543,-0.04531173181395404,0.008918703443472648,0.17188276204669647,0.012652068126520682,0.17188276204669647,20260220_070512,346.0
2.5,-0.16,5529.0,26.0,-0.08047468233840521,0.06365088622341752,0.004618987142403233,2.017793714054593,-0.09770080454968882,0.07212043204352608,0.01949124455483882,0.23019057171514543,0.012928891098955743,0.23019057171514543,20260220_070711,459.0
2.5,-0.16,4947.0,56.0,-0.0842705386000176,0.0693239144837483,0.013141598017773162,1.9305853135577526,-0.09294004040783821,0.07089185157653322,0.01866133270293563,0.2501302761855133,0.0165016501650165,0.2501302761855133,20260220_071026,480.0
2.5,-0.16,5855.0,48.0,-0.15175061741893103,0.015968051109879533,0.19475115717576444,2.0692137789287086,-0.1634822959447023,0.029194811612340776,0.1673198033960647,0.1487351417250838,0.015014075695964968,0.1487351417250838,20260220_071229,489.0
2.5,-0.16,5359.0,46.0,-0.026245402927793815,-0.014710582846534426,-0.008535200787848654,2.084965996755354,-0.045590127998757335,-0.02802795156261198,0.0017057928004153983,0.16077828981054787,0.020184291355857833,0.16077828981054787,20260220_071422,322.0
2.5,-0.16,5309.0,48.0,-0.08532443854117949,0.08249429617872334,0.013253480423779232,2.1279492172815533,-0.09617935729589389,0.07876766462440954,-0.004521272179437333,0.22074320576816417,0.014256014256014256,0.22074320576816417,20260220_071633,400.0
2.5,-0.18000000000000002,5511.0,38.0,-0.11534675812752213,0.08614943155428911,0.003307058341442362,1.8919201425634429,-0.09582937120908697,0.08990048067758877,0.016270918567202197,0.24014522821576764,0.011184544992374174,0.24014522821576764,20260220_071811,463.0
2.5,-0.18000000000000002,5145.0,32.0,-0.044568669515534065,0.04336490373879198,0.0553083579043524,2.105846684888072,-0.055365733728960365,0.026753729690090655,0.0414856185642703,0.19716935090287946,0.015392015392015393,0.19716935090287946,20260220_072113,404.0
2.5,-0.18000000000000002,5363.0,36.0,-0.07607235254471378,0.07680626529646167,0.03180976728180945,1.905434768288167,-0.07720619969856701,0.07945009480020682,0.0015329652938875504,0.2324468085106383,0.014748054076198279,0.2324468085106383,20260220_072234,468.0
2.5,-0.18000000000000002,4851.0,42.0,-0.0524622484710206,0.06544245828262174,0.0009571416469812688,1.9423515652388403,-0.04963547458409684,0.07750628935998499,0.03247172076646429,0.21767348976535197,0.019733023795705164,0.21767348976535197,20260220_072455,436.0
2.5,-0.18000000000000002,4713.0,50.0,-0.06446860120955028,0.05019958014321241,0.022452451680857743,2.1517523308295865,-0.07119923949378887,0.05238136935088333,0.03287041540110647,0.23836317135549873,0.0162813415825464,0.23836317135549873,20260220_072623,466.0
2.5,-0.18000000000000002,4459.0,32.0,-0.08184184734951594,-0.00020218980013617105,0.044305398916593575,1.9099394418634725,-0.03312041883388955,-0.007455551065017912,0.03551813158742295,0.16818837097549255,0.015078082929456112,0.16818837097549255,20260220_072751,350.0
2.5,-0.18000000000000002,4725.0,52.0,-0.08958009478554424,0.04735770793566946,0.03087348356221864,2.28967175555268,-0.08390641828097445,0.05952228896711731,-0.0016956657439952394,0.23238300161377085,0.01627166607711355,0.23238300161377085,20260220_072919,442.0
2.5,-0.18000000000000002,5177.0,46.0,-0.13291922060123318,0.03967626350704995,0.023447729815617768,2.113525550511818,-0.10889016269906052,0.034205653413874215,0.021266431516869452,0.22768361581920904,0.01365390323538142,0.22768361581920904,20260220_073221,404.0
2.5,-0.18000000000000002,4717.0,18.0,-0.09106757821867956,-0.05362816951638541,0.020251002998636455,1.9854013809971185,-0.08354188789015637,-0.04523394270654996,0.004481101793009132,0.1931527848748084,0.009508716323296355,0.1931527848748084,20260220_073458,378.0
2.5,-0.19999999999999998,4683.0,36.0,-0.09112493077057998,0.05371312794193689,0.0027505619133197795,1.8834619136643982,-0.06540542475073541,0.060516686979183554,-0.003693111931503512,0.20794774088187262,0.01791044776119403,0.20794774088187262,20260220_073636,382.0
2.5,-0.19999999999999998,4511.0,48.0,-0.10777130265839469,0.06789724675592701,-0.0039244338486532915,1.9404381309882086,-0.10673516698568794,0.05496065401417871,0.01214942276796345,0.23833902161547213,0.015561319007039644,0.23833902161547213,20260220_073804,419.0
2.5,-0.19999999999999998,4685.0,34.0,-0.095673555455975,0.055770511917120236,0.021349664623038472,2.0141669021276374,-0.09738000374905814,0.056398858785989714,0.03090616013307307,0.2700445434298441,0.015336039693279206,0.2700445434298441,20260220_074053,485.0
2.5,-0.19999999999999998,4615.0,58.0,-0.12373890637325019,0.06559386104760667,0.021106539067575786,1.969647690400592,-0.11695711634983075,0.06762328236603488,0.02531329827887671,0.25414997137950773,0.02054054054054054,0.25414997137950773,20260220_074325,444.0
2.5,-0.19999999999999998,4981.0,50.0,-0.10125435097633875,0.0669809177051236,0.01627018659449267,1.8539215067766355,-0.11124111679167015,0.06404643670124188,0.01214487244606989,0.2610750147666864,0.016761649346295676,0.2610750147666864,20260220_074620,443.0
2.5,-0.19999999999999998,5103.0,38.0,-0.1146816439210567,0.05493265400466152,0.012236491974738181,2.1156766615206624,-0.10010143652305953,0.07350506915801869,0.008008399441469777,0.2287903667214012,0.0128,0.2287903667214012,20260220_074901,418.0
2.5,-0.19999999999999998,4499.0,32.0,-0.08932581025948694,0.037460228207152724,0.014001555264420734,1.9767893382480592,-0.09197469889332377,0.05399632596176546,0.01513656949163883,0.2504268639726807,0.012148337595907928,0.2504268639726807,20260220_075025,440.0
2.5,-0.19999999999999998,4989.0,36.0,-0.1286071786524125,0.09607444608999177,0.003643321818346479,2.0001945577117564,-0.11756675575498243,0.08290379683250215,0.0006434000429798442,0.25998731769181993,0.014418125643666324,0.25998731769181993,20260220_075206,434.0
2.5,-0.19999999999999998,4413.0,42.0,-0.0892222460016282,0.04537083367792788,0.03622632752299754,2.1064797733328864,-0.11090194711992071,0.053498603643603926,0.02177505052732824,0.30079803560466545,0.019198193111236588,0.30079803560466545,20260220_075654,490.0
2.5,-0.22,4557.0,42.0,-0.13675742113809342,0.05083236884329079,0.019775153916872026,1.88735212277761,-0.11664449379252056,0.06241245931587869,0.001273082541991502,0.25804375804375806,0.015781167806417674,0.25804375804375806,20260220_075833,511.0
2.5,-0.22,5147.0,50.0,-0.0799170429777814,0.05292305818969578,0.06817711890208639,2.0595722139668764,-0.08897032365265195,0.05518720083600609,0.06845103937397676,0.19525801952580196,0.01670378619153675,0.19525801952580196,20260220_080124,420.0
2.5,-0.22,4625.0,34.0,-0.08336168846282066,-0.009795168962687784,-0.032930950117074434,1.717674918140073,-0.09283934489759765,-0.03745177631324645,-0.0307543709314351,0.1884498480243161,0.011217049915872126,0.1884498480243161,20260220_080248,322.0
2.5,-0.22,4495.0,38.0,-0.1047189746144985,0.056338973730159614,0.009376322694488445,2.11642405102488,-0.12304670491828038,0.06356834482221307,0.015241499679830614,0.2476780185758514,0.015739179314221474,0.2476780185758514,20260220_080408,400.0
2.5,-0.22,4529.0,50.0,-0.10361958262751178,0.0514005909147503,0.04016595857087352,1.7932812082105318,-0.09559481402187947,0.05761788112095256,0.036604884959263506,0.28046744574290483,0.01669449081803005,0.28046744574290483,20260220_080530,504.0
2.5,-0.22,4403.0,66.0,-0.1404690923026607,0.05627124283432211,0.03979283685401541,1.9652692126710798,-0.12385177327263738,0.05627712460902168,0.007846829751762124,0.2673588578844906,0.021618080576482148,0.2673588578844906,20260220_080728,432.0
2.5,-0.22,3889.0,26.0,-0.11419197804292064,-0.01792845137178431,0.0342250872375347,2.204966984373677,-0.10895793436411264,-0.0435010102985906,0.019408269361978814,0.17585139318885448,0.014061654948620876,0.17585139318885448,20260220_080940,284.0
2.5,-0.22,4001.0,48.0,-0.1189377782439901,0.06450508243551384,-0.020309753031281935,1.8635117988771606,-0.09935394336318598,0.04797757686838139,-0.016849731101311535,0.21160409556313994,0.02789076118535735,0.21160409556313994,20260220_081100,350.0
2.5,-0.22,4245.0,34.0,-0.13388117347986406,0.0493967514813074,0.006227924175528934,1.8804184268682966,-0.14414413021238254,0.06794256323822889,0.010500084748638783,0.24198427102238354,0.020012507817385866,0.24198427102238354,20260220_081320,426.0
2.5,-0.24000000000000002,4263.0,38.0,-0.08607686965324263,0.057052664796231556,0.018965488701532474,1.9045089438230156,-0.08842382100651408,0.03030322933574403,-0.002877866976304627,0.22566646001239926,0.013078000934142924,0.22566646001239926,20260220_081715,378.0
2.5,-0.24000000000000002,4733.0,32.0,-0.13003322842804854,0.07260724502847016,-0.016309076792166657,1.9142485403695033,-0.10783847625808221,0.056832852677514256,-0.006098211114314231,0.24443106562311862,0.019058963668850508,0.24443106562311862,20260220_081942,420.0
2.5,-0.24000000000000002,4639.0,26.0,-0.12225717097394262,0.05733089974868061,0.03598306419918834,1.927720253646067,-0.11938680726815384,0.0486795617798268,0.0415078521429294,0.244794311833418,0.009043478260869564,0.244794311833418,20260220_082206,482.0
2.5,-0.24000000000000002,4901.0,44.0,-0.09744208010243921,0.03500779207604954,0.03269705849099372,1.8046847621656237,-0.08631530397060228,0.05512886732462674,0.022416230391435074,0.23097112860892388,0.020578420467185762,0.23097112860892388,20260220_082357,440.0
2.5,-0.24000000000000002,4333.0,32.0,-0.07673443679351327,0.05395439835098026,-0.03667089242271786,1.738669317674883,-0.0819399312731297,0.07129303559873179,-0.022331600099689028,0.20081727962638646,0.01809954751131222,0.20081727962638646,20260220_082854,346.0
2.5,-0.24000000000000002,4093.0,30.0,-0.0920165352328034,0.02651037522796329,-0.04778164000751644,2.1528919458597073,-0.0995872011442227,-0.008398159561875534,-0.0509374584048422,0.2339986235375086,0.016009148084619784,0.2339986235375086,20260220_083025,340.0
2.5,-0.24000000000000002,4521.0,42.0,-0.10226529725485509,0.04359430204556075,0.014768033285716256,2.132992156952538,-0.10657756031621954,0.0504168765773812,0.0035348946247793223,0.24972067039106144,0.014835747085835394,0.24972067039106144,20260220_083151,447.0
2.5,-0.24000000000000002,4635.0,32.0,-0.10980354179887847,0.015724278880276332,-0.027227294907292338,1.8481662405805488,-0.1319749873054015,0.006841070419713102,-0.009455133247314881,0.2138138138138138,0.014739751266697375,0.2138138138138138,20260220_083325,356.0
2.5,-0.24000000000000002,4947.0,42.0,-0.1182880727766234,0.03981056297515517,0.02745389889287883,2.0957494177485483,-0.13957749945623643,0.06763568349384963,0.03414474929896874,0.23715415019762845,0.014257939079714841,0.23715415019762845,20260220_083453,456.0
2.5,-0.26,3971.0,30.0,-0.11383539965889544,0.04477388738016369,0.04488160189380888,2.196640802241139,-0.13409682918383214,0.059523485721555414,0.03345783835681604,0.2084507042253521,0.01723147616312464,0.2084507042253521,20260220_083641,384.0
2.5,-0.26,4005.0,26.0,-0.10802060369498775,0.01424628434710945,-0.0075730536493211625,2.024663059402873,-0.14810850167089826,0.04066085044769219,-0.02330049928503436,0.218988218988219,0.015615615615615615,0.218988218988219,20260220_083807,360.0
2.5,-0.26,3795.0,34.0,-0.08512254187657597,0.06292265228593052,0.03757473014334095,1.9463337678348125,-0.08403816877118492,0.05243480803110001,0.014353486317536912,0.2288812785388128,0.014246575342465753,0.2288812785388128,20260220_083928,401.0
2.5,-0.26,3867.0,34.0,-0.11897016369427224,0.033794390901276894,0.002049391037297607,1.939876210028183,-0.14395962984945976,0.062258697372822525,-0.010250265764673375,0.2409879839786382,0.017510944340212633,0.2409879839786382,20260220_084052,398.0
2.5,-0.26,4423.0,40.0,-0.105222344354585,0.04865180731947932,0.025842195256655265,1.767414442931563,-0.1236367565946109,0.061174877883849954,0.006624418167181692,0.22952779438135087,0.016119032858028518,0.22952779438135087,20260220_084228,417.0
2.5,-0.26,4415.0,58.0,-0.15146623605895626,0.030671138464691994,-0.017681790144161547,1.9300850596231973,-0.10762514398967632,0.04438337705762496,-0.010823831224782504,0.23297262889879058,0.018395179194418014,0.23297262889879058,20260220_084411,398.0
2.5,-0.26,4229.0,58.0,-0.09441925182214989,0.037602848393858634,-0.004768085768381697,1.9092347271802788,-0.1345554517414432,0.040643586757627914,0.03379495892526693,0.24651422197434467,0.018198933165986822,0.24651422197434467,20260220_084545,442.0
2.5,-0.26,4399.0,208.0,-0.1359514781543757,-0.021068273932089626,-0.03192267717083659,1.7211236627119222,-0.13780299847386912,-0.01329121525684282,-0.061764228338026604,0.2044002838892832,0.07869844873250094,0.2044002838892832,20260220_084809,380.0
2.5,-0.26,4633.0,34.0,-0.12083331065660424,0.040707560079712934,0.03965010217345877,2.498454541517972,-0.12467235550325936,0.04364291871059067,0.03233627571374603,0.2222222222222222,0.019664545980335454,0.2222222222222222,20260220_085130,402.0
2.5,-0.28,4737.0,32.0,-0.16264464527011538,0.04772904838690761,0.004563728740607509,1.871565850743441,-0.1711189758561887,0.0366721025115731,0.01115170256310287,0.2369291859695566,0.012828736369467608,0.2369291859695566,20260220_085255,410.0
2.5,-0.28,4277.0,26.0,-0.12532882862836364,0.00883875772956294,-0.029630013260984717,1.9147713010659373,-0.10853353205862232,-0.030671358225452472,-0.07897828344259966,0.204625087596356,0.01674179008370895,0.204625087596356,20260220_085522,324.0
2.5,-0.28,4545.0,24.0,-0.11909331210405943,0.029671037721795412,-0.09304340269913873,1.9859424170814561,-0.12137970507479129,0.0279927286418038,-0.09398684829144213,0.21314878892733563,0.013555144793592114,0.21314878892733563,20260220_085700,318.0
2.5,-0.28,4449.0,34.0,-0.12978674195544956,0.030919207578859187,0.04180534927966442,1.646321467917089,-0.12936915982395844,0.024123296454510335,0.008369141693872567,0.21246973365617433,0.01446193109315185,0.21246973365617433,20260220_085839,403.0
2.5,-0.28,3991.0,38.0,-0.07375173687614994,0.06067134271693486,0.051539290300462254,2.1682360467315673,-0.09641557505883203,0.055187921186733546,0.04811817149730016,0.2016974538192711,0.017480719794344474,0.2016974538192711,20260220_090012,404.0
2.5,-0.28,4381.0,32.0,-0.08701564630967629,0.04563682598785462,-0.004835319912960198,1.904387442499043,-0.11874484334216048,0.028990614157152927,-0.01457209363371259,0.20825852782764812,0.014965259219668627,0.20825852782764812,20260220_090143,388.0
2.5,-0.28,4253.0,22.0,-0.11151601063636998,0.03466509945511381,-0.04213219552358142,1.9562711100144583,-0.12869222329926658,0.03806853646984465,-0.021589135432901918,0.23476587556125722,0.012256267409470752,0.23476587556125722,20260220_090304,366.0
2.5,-0.28,4085.0,28.0,-0.11531886297288149,0.03859128239892001,0.038364704694836854,1.9329774332018548,-0.11949449987384217,0.05201923991502139,0.027871744388720837,0.22245875465673232,0.015676028739386023,0.22245875465673232,20260220_090428,418.0
2.5,-0.28,4273.0,26.0,-0.10904556449156952,0.03517110463002693,-0.004373298189396427,1.7564890164868405,-0.13302880661428731,0.05373615744233867,0.028418241437930813,0.20182501341921633,0.009847365829640572,0.20182501341921633,20260220_090609,412.0
2.5,-0.30000000000000004,4527.0,32.0,-0.12316973958597119,0.04669283344788311,0.049419362820598084,1.9564139058443935,-0.11090158915508255,0.03375633981945575,0.03668159837895402,0.22765509989484753,0.015187470336971999,0.22765509989484753,20260220_090734,433.0
2.5,-0.30000000000000004,4001.0,23.0,-0.14662158609768022,0.008316094565600896,-0.0851568447064043,1.9021760529322682,-0.1525586181240456,0.01539440765838318,-0.08186544861261036,0.21089879688605803,0.012679162072767364,0.21089879688605803,20260220_090917,304.0
2.5,-0.30000000000000004,4361.0,39.0,-0.1146009119378997,0.04129516607594236,-0.07758954802752807,1.8406806484174605,-0.12046676682094887,0.054785864459247546,-0.038990439849939516,0.19775873434410018,0.016260162601626018,0.19775873434410018,20260220_091040,402.0
2.5,-0.30000000000000004,4043.0,28.0,-0.12956633749503813,0.01092219616807194,-0.029389561030119415,1.8919788270766649,-0.14683233692842776,0.004364796292551654,-0.037592717029654624,0.22159491884262528,0.015063731170336037,0.22159491884262528,20260220_091322,372.0
2.5,-0.30000000000000004,4597.0,38.0,-0.10025995391590076,0.03793960082442732,-0.015318823986599325,1.7908103749234767,-0.13714675409187757,0.04642077216585416,-0.026317930143809606,0.21783526208304968,0.013118062563067608,0.21783526208304968,20260220_091515,382.0
2.5,-0.30000000000000004,4519.0,32.0,-0.0749537037787899,0.024552221967931054,0.049265626929609785,2.2075909936276576,-0.08119773609203629,0.03111268834502201,0.041852042974723336,0.18377409233527567,0.014140521431727796,0.18377409233527567,20260220_091719,410.0
2.5,-0.30000000000000004,4575.0,36.0,-0.11024420129169604,0.04225747107064476,-0.008500796896663665,1.9111407105815652,-0.12460209377270134,0.04083701234258591,-0.02260606322323927,0.22942320155541154,0.011225444340505144,0.22942320155541154,20260220_091840,390.0
2.5,-0.30000000000000004,4371.0,40.0,-0.11088324368206459,0.015524993848364255,-0.0710242690473011,1.7713451194330718,-0.11764155357428271,0.010846275748240874,-0.09709463886987822,0.22743425728500355,0.02434077079107505,0.22743425728500355,20260220_092056,396.0
2.5,-0.30000000000000004,4941.0,76.0,-0.10125416898709363,0.044052674790238444,0.04512519089105779,1.8650252962912695,-0.11258806856789247,0.028638498513932464,0.0672087026060193,0.21536412078152753,0.023464032108675516,0.21536412078152753,20260220_092542,485.0
2.5,-0.31999999999999995,4711.0,38.0,-0.1370904063926142,0.03638825816663305,-0.02208989634037707,1.7883375773725447,-0.1006004452365464,0.05113167732072227,-0.016223133018832908,0.2158185162477008,0.01990570979570456,0.2158185162477008,20260220_093059,360.0
2.5,-0.31999999999999995,4289.0,34.0,-0.12771964579628117,0.04043799971038997,0.03216207307676697,2.2852225603605145,-0.1327139584057658,0.035364748244268385,0.019274342721930127,0.19659527732015375,0.016401350699469366,0.19659527732015375,20260220_093411,374.0
2.5,-0.31999999999999995,4741.0,36.0,-0.10759228126392045,-0.038554549379429204,-0.02961677858224203,1.8539831621111467,-0.09978639325261646,-0.029987512794309612,-0.0470183824341783,0.18680677174547577,0.014592622618565058,0.18680677174547577,20260220_093532,352.0
2.5,-0.31999999999999995,4465.0,28.0,-0.12135192811992515,0.02499412014351521,-0.031881730543437334,1.7910960949924348,-0.11219102542036,0.03747356780523481,-0.009526422450128136,0.22784810126582278,0.011739594450373533,0.22784810126582278,20260220_093718,436.0
2.5,-0.31999999999999995,4809.0,46.0,-0.09171813952554686,0.029747548441621086,0.1321017467636903,1.8306615573889733,-0.1291411482923151,0.04800323869935291,0.15562359736806206,0.1510221109720484,0.01265474552957359,0.1510221109720484,20260220_093906,381.0
2.5,-0.31999999999999995,4669.0,32.0,-0.11978382169682703,0.018011131404838898,-0.061811669217862374,1.8184439991128696,-0.11899902514786653,0.05084438957902121,-0.016088425505250165,0.22088111044055522,0.016129032258064516,0.22088111044055522,20260220_094035,403.0
2.5,-0.31999999999999995,4909.0,30.0,-0.10532050980114988,0.0216642507408919,-0.008093200329834613,1.728649755655642,-0.09470679615579192,0.04219417044165108,0.007852764237028284,0.1946624803767661,0.015965939329430547,0.1946624803767661,20260220_094324,372.0
2.5,-0.31999999999999995,4941.0,44.0,-0.11601085847139053,0.03506930363864508,-0.0029087428911282326,1.8912859171738896,-0.104991359985137,0.048307674184694394,-0.0012220447901407222,0.20448332422088572,0.01702553830746119,0.20448332422088572,20260220_094450,400.0
2.5,-0.31999999999999995,4321.0,26.0,-0.11850175064723942,0.04539302544267193,-0.06233416770879437,1.9372912106172708,-0.10478662330780994,0.040743464785956085,-0.05566937018942488,0.2199089134677944,0.015081206496519721,0.2199089134677944,20260220_094717,338.0
2.5,-0.33999999999999997,4223.0,34.0,-0.12332182496464422,0.020004856779987368,-0.05417339327536195,2.068905378209984,-0.11067917574634553,0.03311391291875482,-0.022601055050761418,0.2230437461491066,0.018702513150204558,0.2230437461491066,20260220_094951,364.0
2.5,-0.33999999999999997,4715.0,26.0,-0.11934204968093337,0.020068208853789626,0.012662785005357655,1.9938310849292904,-0.12052243581942451,0.02334438123725563,-0.014857189484229857,0.20811287477954143,0.011881188118811881,0.20811287477954143,20260220_095147,370.0
2.5,-0.33999999999999997,4499.0,22.0,-0.13448203578847057,0.021562287510331568,0.008098900844202075,1.9627798181525584,-0.12524689074162537,0.025245281501747985,0.00919683954593524,0.22648292390653085,0.009704455227172474,0.22648292390653085,20260220_095331,378.0
2.5,-0.33999999999999997,4661.0,38.0,-0.08063926376818742,0.0532452154119053,0.06087093665548313,2.1900751856938427,-0.09226785816534394,0.060497014464154064,0.0712962508849947,0.17150513622152747,0.013870827915041179,0.17150513622152747,20260220_095517,384.0
2.5,-0.33999999999999997,4549.0,44.0,-0.12354192671558675,0.004495575310798028,-0.06116691831274199,1.7224981723187744,-0.11811573668596181,0.0004761082599560318,-0.04677259044513633,0.21340273259596618,0.01620745542949757,0.21340273259596618,20260220_095638,440.0
2.5,-0.33999999999999997,4421.0,30.0,-0.14613552566907065,0.01584305552760823,-0.05188264330299833,1.9681269633132028,-0.15916385692788024,0.01181984689897353,-0.02813836348753561,0.2153644123440578,0.014277869302580999,0.2153644123440578,20260220_095831,408.0
2.5,-0.33999999999999997,4619.0,56.0,-0.14576065594459917,0.019601063825520015,-0.06893291847175223,1.7757455230251686,-0.11936029789942748,0.03266719039740007,0.023203844975635796,0.21408763172490294,0.01689291101055807,0.21408763172490294,20260220_100308,386.0
2.5,-0.33999999999999997,4049.0,46.0,-0.0783803612295389,0.06055673632556813,0.07660337538086073,2.1000219022748055,-0.08543831724511097,0.07196047455592858,0.06202449079210309,0.1769607843137255,0.01322219028456453,0.1769607843137255,20260220_100658,362.0
2.5,-0.33999999999999997,4165.0,30.0,-0.1406286403836336,0.0226512933698364,0.013008260907201002,2.0008375360538504,-0.13311977495407556,0.012199502438761611,0.006171315753166914,0.21330845771144277,0.0106951871657754,0.21330845771144277,20260220_100831,346.0
2.5,-0.36,4351.0,36.0,-0.11200973470028558,0.020716904829007288,-0.08467605019276997,1.6372891125793299,-0.11792456713497557,0.025102487265185658,-0.07270177672487986,0.21385339609952925,0.01955458989679522,0.21385339609952925,20260220_101029,318.0
2.5,-0.36,3969.0,58.0,-0.10097480346998172,-0.01557006186917917,-0.03144131693674557,1.9575834033778685,-0.10260116688773088,0.05295687904189711,-0.019788284823292812,0.22043343653250774,0.01611558766323979,0.22043343653250774,20260220_101220,356.0
2.5,-0.36,3893.0,26.0,-0.10195020211606284,0.015009861638970834,0.09910420261017802,1.9724068222655387,-0.09859386115696012,0.02266947716265072,0.08887512412714865,0.1634810898739325,0.011119936457505957,0.1634810898739325,20260220_101431,402.0
2.5,-0.36,3711.0,22.0,-0.0881237419828732,0.05263290134230697,0.07792421260310428,2.1063460241743592,-0.09429547486643347,0.04529862156717135,0.06964415729952,0.18051189941625506,0.008712871287128714,0.18051189941625506,20260220_101600,402.0
2.5,-0.36,4325.0,28.0,-0.12618115561491622,0.026934565592066473,-0.017707135062909773,1.8159178278086001,-0.11613235979440842,-0.005005904060280203,-0.03540331548534209,0.21403260099220411,0.010491177873152123,0.21403260099220411,20260220_101723,371.0
2.5,-0.36,4365.0,34.0,-0.10481587422122765,0.0003263389039415143,-0.01909038614961414,1.6781568346385372,-0.11970171692492801,-0.008033442395829454,-0.029935908358194693,0.22110552763819097,0.016918429003021148,0.22110552763819097,20260220_101936,406.0
2.5,-0.36,4539.0,62.0,-0.10643476162824542,0.049994009225277414,-0.003243720699988864,1.8993167322990165,-0.09985787672677221,0.05085932080385491,-0.004291214697021206,0.21005917159763313,0.02258823529411765,0.21005917159763313,20260220_102145,408.0
2.5,-0.36,4043.0,40.0,-0.11164185358200635,0.013746508049386819,0.018026542634948003,1.9792208476140791,-0.10704071315228997,0.021904799093497407,0.04343353821277138,0.2016322611617859,0.01498457470251212,0.2016322611617859,20260220_102432,420.0
2.5,-0.36,4311.0,36.0,-0.10677674759679939,0.03210417108054009,-0.032336914962333166,1.8637226170871328,-0.10002898251046297,0.04144975046330002,-0.05042684614301159,0.2047138047138047,0.016424510423247,0.2047138047138047,20260220_102659,360.0
2.5,-0.38,4253.0,30.0,-0.1091083463085048,0.023754862754443995,-0.03909792721426193,2.064726316420418,-0.10049590154637159,0.006921591033349772,-0.051006722625931096,0.21711899791231734,0.01692047377326565,0.21711899791231734,20260220_103045,328.0
2.5,-0.38,4311.0,40.0,-0.13528255199016118,0.02636712526645435,0.021624429003341772,1.9370296159893865,-0.12758355210523406,0.010870663915853118,0.027755662766919348,0.20455873758036236,0.017643352236925015,0.20455873758036236,20260220_103301,372.0
2.5,-0.38,4051.0,48.0,-0.12309350016351134,0.03678575708908688,0.263687480791683,1.9287378034090736,-0.11196260213294143,0.040014631607053874,0.25823967200240405,0.09645597369382536,0.01574286651361102,0.09645597369382536,20260220_103709,264.0
2.5,-0.38,3677.0,42.0,-0.09245222812479431,-0.007033716569937176,-0.003660572254478814,1.7020360443500222,-0.08160148992480604,0.005371010772046381,-0.013542403764056937,0.19088145896656536,0.016638935108153077,0.19088145896656536,20260220_103848,387.0
2.5,-0.38,3789.0,26.0,-0.10586925746114498,0.026028211545354785,-0.024494462107634993,1.823606257834207,-0.11706407264032223,0.025713509918463606,-0.014091129128068133,0.22957461174881835,0.013970983342289092,0.22957461174881835,20260220_104102,340.0
2.5,-0.38,4151.0,44.0,-0.12307927822852271,0.003508429663291346,-0.025856735866331457,2.0292359919173335,-0.11294970113490546,-0.010569968345701425,-0.06975328899634371,0.21716021260440393,0.01790801790801791,0.21716021260440393,20260220_104241,336.0
2.5,-0.38,4037.0,54.0,-0.12504183735728489,0.033563972241513806,-0.03507817575452951,1.8251225927574923,-0.13501835872398416,0.04168949390354054,-0.0022268485191817566,0.20727522306108442,0.019417475728155338,0.20727522306108442,20260220_104533,340.0
