U2,obs_Ex,obs_Ex_std,obs_Ey,obs_Ey_std,obs_Ez,obs_Ez_std,obs_value,obs_value_std,model_Ex,model_Ex_std,model_Ey,model_Ey_std,model_Ez,model_Ez_std,model_mean,model_mean_std,loading_signal,loading_signal_std,trapped_signal,trapped_signal_std,lost_signal,lost_signal_std,ratio_signal,ratio_signal_std,ratio_lost,ratio_lost_std
-0.44000000000000006,-0.09899229568260288,0.007637945664285005,0.03520992670631036,0.003515722195814969,0.030410583880979024,0.029015198710402305,0.18935718570231577,0.01148999003272124,-0.10038008019731749,0.007156768753215853,0.02704783945136115,0.009294220415478649,0.02069843520302312,0.0260310461743814,2.032694846632885,0.11557081427296452,3373.0,23.640159535357263,322.42857142857144,9.131689608283937,31.714285714285715,3.1036515689143473,0.18935718570231577,0.01148999003272124,0.016906168693727523,0.0031012375355530504
-0.42000000000000004,-0.11064658845535388,0.0038319060596928374,0.024102829972826707,0.004930528027317113,-0.012308715437553045,0.028313239169782584,0.2057230233568392,0.012409750105998442,-0.10771793429647573,0.006835512280933943,0.021591460121597565,0.00882362701719261,0.009461424830466499,0.02580829906828813,2.0094225823867533,0.08956964342749021,3376.714285714286,198.66534264271394,296.0,12.96148139681572,28.857142857142858,6.91641053537726,0.2057230233568392,0.012409750105998442,0.01363870657302288,0.0027999735884275
-0.4,-0.11771941119560347,0.009288230164444944,0.026177494952905427,0.005930766080612427,-0.02127264778413212,0.022557491458022095,0.2063356511512471,0.007632879447718906,-0.11356307884414987,0.005755723671562177,0.024879312321164273,0.009450354840530903,-0.03007561513302648,0.024308855604150897,2.0244544024044298,0.07414044119064175,3728.4285714285716,56.75727050433311,324.57142857142856,23.753839646658886,28.0,3.7032803990902057,0.2063356511512471,0.007632879447718906,0.013219695304352871,0.00180480535437122
-0.38,-0.11959263559288771,0.011532708274144784,0.0167152699586004,0.011832717190385788,-0.020617559400539658,0.029542624909294518,0.20760118650039794,0.009244054431291173,-0.1175819466509517,0.011301121836502313,0.0234020135314481,0.009250109872787574,-0.023366661719913757,0.023712711402148687,1.9131273470332812,0.06691696222762948,4034.1428571428573,140.0361469370662,326.7142857142857,29.358446269292568,37.42857142857143,7.537660547584525,0.20760118650039794,0.009244054431291173,0.016257333108203143,0.001305822132880265
-0.36,-0.10602564676622861,0.007423131637756512,0.028896936042197122,0.01756785381684894,-0.0038239819992244295,0.04094740865282016,0.2064623672162457,0.012070493547339684,-0.10637199675922984,0.003978993471344281,0.022690337045598634,0.014614810926230463,-0.0011241026533627466,0.03607736445317679,1.8809035835843961,0.09991606775990487,4179.571428571428,187.9626536939545,386.42857142857144,21.366576989422008,36.857142857142854,9.731077923386515,0.2064623672162457,0.012070493547339684,0.015086972288496193,0.0030007161883294537
-0.33999999999999997,-0.11704459571602917,0.011944511696248196,0.028412447122435385,0.015322794736936296,0.00499998329204488,0.02892461955181686,0.20918294851696334,0.013776934403696182,-0.12395948532086501,0.019865329138964768,0.0247108544684255,0.011812907052862469,-0.010368867354122633,0.04262089919883519,1.9814640294226944,0.09641970491529901,4448.142857142857,176.81905890439734,378.85714285714283,14.691383008208502,35.42857142857143,6.986868148935705,0.20918294851696334,0.013776934403696182,0.013863947032404232,0.002043185786450727
-0.31999999999999995,-0.11007086009180735,0.00997902528706542,0.04327589339145412,0.005461361225960364,-0.008993043034224546,0.019610654237996177,0.2055937705456188,0.01252324639939066,-0.11661154225667625,0.007257437276559165,0.0294732303209336,0.007670512801861039,-0.01774856354687353,0.02700667471306175,1.84444278839559,0.05037807165629006,4660.714285714285,187.61184419335748,377.42857142857144,17.59754157226955,34.57142857142857,4.981598792617913,0.2055937705456188,0.01252324639939066,0.015407205034154854,0.001351528215652641
-0.30000000000000004,-0.12431130898731617,0.012238995056768487,0.029572284941924907,0.011851415495270615,-0.018405565357939437,0.0406463235012717,0.21693445573103023,0.009668157105482737,-0.11285407955652345,0.009947213644943486,0.03093490353508859,0.01273571849467321,-0.01534745445250629,0.04636783878184312,1.8797465451524424,0.049524440127384425,4427.571428571428,178.9707535108597,397.85714285714283,18.45789472152825,35.0,4.105745103771404,0.21693445573103023,0.009668157105482737,0.015701877469310337,0.003369724720537141
-0.28,-0.12274896715527553,0.007703453606713524,0.037371810798892124,0.010803761320663291,-0.005618383203655298,0.0347930122558096,0.21393596880638852,0.010521362466834166,-0.11387213815690998,0.012895194815363598,0.0374833723084968,0.006437504218683954,0.0005375651183122902,0.029115308251691514,1.9032006530132901,0.06887844669974388,4323.285714285715,138.7100926245757,386.7142857142857,29.542774246913265,28.857142857142858,3.522522287410844,0.21393596880638852,0.010521362466834166,0.014355022529777989,0.0014735604070195134
-0.26,-0.1294784521908787,0.011089885738361845,0.04892341494429159,0.008107411401217087,0.006056774611541491,0.020435655348865975,0.22600440446191225,0.009749861837892913,-0.11389322171941003,0.012244050770590988,0.03577827384089899,0.010473920381630142,0.010727641292698311,0.02152462204498485,1.9591782956060066,0.12031411290444377,4187.0,219.2741271950315,397.14285714285717,11.344332397766754,41.142857142857146,10.999072317097234,0.22600440446191225,0.009749861837892913,0.0175336753311031,0.0012815935421529407
-0.24000000000000002,-0.10572916532417087,0.015093234057564383,0.04511973451552225,0.018783978241116266,0.0027618661253657672,0.01797228677342455,0.23297565051811578,0.010099731139982053,-0.1040213668275407,0.012432726132006203,0.04475157074580303,0.011004438937149082,0.001953887892706347,0.025983348917497717,1.9468671878979777,0.11338363686319951,4575.0,206.24534626784396,406.14285714285717,42.116941183968684,35.42857142857143,4.746642207381757,0.23297565051811578,0.010099731139982053,0.015725585375881864,0.001991226649018627
-0.22,-0.10861271551860201,0.012007065845132192,0.043655544465601,0.03345070819151169,0.01057498856316483,0.015228956663671134,0.23005383837710594,0.029056794304756786,-0.11363837094424276,0.017193275210357416,0.0439096881472626,0.022061254618601395,0.01846479005971873,0.02039515570287928,1.9379755763423478,0.10672489120029809,4407.857142857143,201.3322971546071,407.7142857142857,54.88094721619643,42.285714285714285,6.62709343128183,0.23005383837710594,0.029056794304756786,0.01723012392467069,0.0024471949906287147
-0.19999999999999998,-0.10504164091607873,0.008206918271847928,0.06157818770948755,0.0066987689193885895,0.01359585899947525,0.007650908286121172,0.25183044279677314,0.013114680859053296,-0.10336721434501175,0.011790488061642134,0.058608450435757686,0.0078005490727479,0.013051188750847443,0.006972324048455633,1.984454043781934,0.06373570779667868,4709.0,187.37891328230384,440.42857142857144,20.73545716094703,40.57142857142857,5.827450872677469,0.25183044279677314,0.013114680859053296,0.01599796779467307,0.00199406051722277
