3.051757812500000000e-03 3.662109375000000000e-03 2.136230468750000000e-03 -6.103515625000000000e-04 -1.525878906250000000e-03 -6.103515625000000000e-04 -3.051757812500000000e-04 6.103515625000000000e-04
9.948730468750000000e-02 1.022338867187500000e-01 9.979248046875000000e-02 -1.220703125000000000e-03 -1.831054687500000000e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.220703125000000000e-03
1.968383789062500000e-01 1.998901367187500000e-01 1.953125000000000000e-01 3.051757812500000000e-04 -1.525878906250000000e-03 6.103515625000000000e-04 -3.051757812500000000e-04 2.136230468750000000e-03
2.929687500000000000e-01 2.963256835937500000e-01 2.926635742187500000e-01 0.000000000000000000e+00 -2.441406250000000000e-03 3.051757812500000000e-04 0.000000000000000000e+00 6.103515625000000000e-04
3.900146484375000000e-01 3.927612304687500000e-01 3.894042968750000000e-01 -1.220703125000000000e-03 -2.136230468750000000e-03 6.103515625000000000e-04 0.000000000000000000e+00 2.136230468750000000e-03
4.876708984375000000e-01 4.895019531250000000e-01 4.861450195312500000e-01 3.051757812500000000e-04 -1.831054687500000000e-03 -3.051757812500000000e-04 0.000000000000000000e+00 1.220703125000000000e-03
5.838012695312500000e-01 5.871582031250000000e-01 5.834960937500000000e-01 -6.103515625000000000e-04 -1.525878906250000000e-03 9.155273437500000000e-04 -6.103515625000000000e-04 2.136230468750000000e-03
6.817626953125000000e-01 6.835937500000000000e-01 6.808471679687500000e-01 -3.051757812500000000e-04 -2.136230468750000000e-03 -6.103515625000000000e-04 0.000000000000000000e+00 1.220703125000000000e-03
7.788085937500000000e-01 7.815551757812500000e-01 7.778930664062500000e-01 -6.103515625000000000e-04 -1.831054687500000000e-03 0.000000000000000000e+00 3.051757812500000000e-04 1.220703125000000000e-03
8.752441406250000000e-01 8.779907226562500000e-01 8.746337890625000000e-01 -9.155273437500000000e-04 -2.441406250000000000e-03 3.051757812500000000e-04 0.000000000000000000e+00 1.220703125000000000e-03
9.732055664062500000e-01 9.753417968750000000e-01 9.716796875000000000e-01 0.000000000000000000e+00 -2.136230468750000000e-03 9.155273437500000000e-04 6.103515625000000000e-04 1.831054687500000000e-03
1.069946289062500000e+00 1.073303222656250000e+00 1.069030761718750000e+00 -6.103515625000000000e-04 -2.136230468750000000e-03 -9.155273437500000000e-04 3.051757812500000000e-04 1.220703125000000000e-03
1.167297363281250000e+00 1.168823242187500000e+00 1.165466308593750000e+00 0.000000000000000000e+00 -1.831054687500000000e-03 -6.103515625000000000e-04 -6.103515625000000000e-04 9.155273437500000000e-04
1.264648437500000000e+00 1.267700195312500000e+00 1.264343261718750000e+00 0.000000000000000000e+00 -1.525878906250000000e-03 3.051757812500000000e-04 0.000000000000000000e+00 1.220703125000000000e-03
