3.356933593750000000e-03 4.272460937500000000e-03 2.136230468750000000e-03 -6.103515625000000000e-04 -1.831054687500000000e-03 6.103515625000000000e-04 -3.051757812500000000e-04 1.525878906250000000e-03
1.000976562500000000e-01 1.022338867187500000e-01 9.918212890625000000e-02 -6.103515625000000000e-04 -2.746582031250000000e-03 3.051757812500000000e-04 6.103515625000000000e-04 1.220703125000000000e-03
1.965332031250000000e-01 1.995849609375000000e-01 1.953125000000000000e-01 -3.051757812500000000e-04 -2.441406250000000000e-03 0.000000000000000000e+00 3.051757812500000000e-04 2.136230468750000000e-03
2.941894531250000000e-01 2.960205078125000000e-01 2.923583984375000000e-01 -6.103515625000000000e-04 -1.831054687500000000e-03 6.103515625000000000e-04 9.155273437500000000e-04 1.525878906250000000e-03
3.906250000000000000e-01 3.936767578125000000e-01 3.897094726562500000e-01 0.000000000000000000e+00 -1.525878906250000000e-03 6.103515625000000000e-04 0.000000000000000000e+00 1.220703125000000000e-03
4.879760742187500000e-01 4.901123046875000000e-01 4.873657226562500000e-01 -3.051757812500000000e-04 -1.525878906250000000e-03 0.000000000000000000e+00 3.051757812500000000e-04 1.220703125000000000e-03
5.841064453125000000e-01 5.862426757812500000e-01 5.838012695312500000e-01 -3.051757812500000000e-04 -2.441406250000000000e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.136230468750000000e-03
6.820678710937500000e-01 6.848144531250000000e-01 6.814575195312500000e-01 0.000000000000000000e+00 -2.441406250000000000e-03 0.000000000000000000e+00 -3.051757812500000000e-04 1.220703125000000000e-03
7.794189453125000000e-01 7.812500000000000000e-01 7.775878906250000000e-01 -3.051757812500000000e-04 -2.136230468750000000e-03 3.051757812500000000e-04 6.103515625000000000e-04 1.220703125000000000e-03
8.764648437500000000e-01 8.782958984375000000e-01 8.755493164062500000e-01 0.000000000000000000e+00 -2.136230468750000000e-03 -3.051757812500000000e-04 -3.051757812500000000e-04 2.136230468750000000e-03
9.725952148437500000e-01 9.744262695312500000e-01 9.716796875000000000e-01 -6.103515625000000000e-04 -1.831054687500000000e-03 3.051757812500000000e-04 6.103515625000000000e-04 2.136230468750000000e-03
1.070251464843750000e+00 1.071166992187500000e+00 1.068420410156250000e+00 -6.103515625000000000e-04 -1.831054687500000000e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.831054687500000000e-03
1.166381835937500000e+00 1.169128417968750000e+00 1.166381835937500000e+00 -6.103515625000000000e-04 -2.441406250000000000e-03 9.155273437500000000e-04 3.051757812500000000e-04 1.831054687500000000e-03
1.265563964843750000e+00 1.267700195312500000e+00 1.263427734375000000e+00 -3.051757812500000000e-04 -1.831054687500000000e-03 0.000000000000000000e+00 -6.103515625000000000e-04 1.525878906250000000e-03
1.361694335937500000e+00 1.364135742187500000e+00 1.360168457031250000e+00 3.051757812500000000e-04 -1.525878906250000000e-03 0.000000000000000000e+00 -6.103515625000000000e-04 1.525878906250000000e-03
1.459655761718750000e+00 1.461181640625000000e+00 1.456909179687500000e+00 -3.051757812500000000e-04 -1.831054687500000000e-03 0.000000000000000000e+00 3.051757812500000000e-04 1.220703125000000000e-03
1.556396484375000000e+00 1.558227539062500000e+00 1.555175781250000000e+00 -6.103515625000000000e-04 -1.525878906250000000e-03 6.103515625000000000e-04 -3.051757812500000000e-04 1.525878906250000000e-03
1.653137207031250000e+00 1.656799316406250000e+00 1.651611328125000000e+00 3.051757812500000000e-04 -1.831054687500000000e-03 -6.103515625000000000e-04 3.051757812500000000e-04 6.103515625000000000e-04
1.750488281250000000e+00 1.752929687500000000e+00 1.748657226562500000e+00 0.000000000000000000e+00 -2.136230468750000000e-03 -3.051757812500000000e-04 6.103515625000000000e-04 1.220703125000000000e-03
1.847534179687500000e+00 1.850585937500000000e+00 1.845092773437500000e+00 3.051757812500000000e-04 -1.525878906250000000e-03 -6.103515625000000000e-04 -3.051757812500000000e-04 1.525878906250000000e-03
1.944580078125000000e+00 1.947937011718750000e+00 1.943054199218750000e+00 -6.103515625000000000e-04 -2.136230468750000000e-03 -3.051757812500000000e-04 3.051757812500000000e-04 6.103515625000000000e-04
2.042541503906250000e+00 2.044677734375000000e+00 2.040710449218750000e+00 0.000000000000000000e+00 -1.831054687500000000e-03 3.051757812500000000e-04 -3.051757812500000000e-04 1.525878906250000000e-03
2.138671875000000000e+00 2.141418457031250000e+00 2.137145996093750000e+00 3.051757812500000000e-04 -2.441406250000000000e-03 6.103515625000000000e-04 0.000000000000000000e+00 1.220703125000000000e-03
2.235412597656250000e+00 2.238159179687500000e+00 2.234191894531250000e+00 -6.103515625000000000e-04 -2.441406250000000000e-03 9.155273437500000000e-04 -6.103515625000000000e-04 1.525878906250000000e-03
2.332763671875000000e+00 2.333984375000000000e+00 2.330322265625000000e+00 -6.103515625000000000e-04 -2.441406250000000000e-03 9.155273437500000000e-04 -6.103515625000000000e-04 1.525878906250000000e-03
